fips,dep_index,z_inc,z_pov,z_ed9,z_bach,z_crowd,svi_overall,svi_ses,dep_quintile_unw
05037,0.9079347711113293,0.9611724940412579,0.9158736228175431,0.4732103384159177,0.6109485428052474,1.5784688574766808,0.9227,0.9128,5
05039,0.4878048805990636,1.4315516310096703,-0.0567139097920981,0.15540438238240695,1.3015005902380936,-0.39271829084275456,0.6885,0.3366,4
05041,1.3384703431561435,1.7036662148495818,2.3579861711697703,1.5855311845332052,1.175061482961657,-0.12989333773349648,0.9749,0.9173,5
05043,0.5771245349688273,1.4133281657008379,1.3686298879978933,0.06006259557235379,-0.08932958980270982,0.1329316153757616,0.7668,0.4028,5
05045,-0.25874364887858575,0.03728779909409272,0.04389859358131302,-0.41664633847791227,-1.0035815962630978,0.04532329767267551,0.5326,0.4585,2
05047,0.5342754971410376,0.6786525364910564,0.6308048632595449,0.28252676479581135,0.9902658646345572,0.08912745652421855,0.6198,0.6688,5
05049,0.48921071771475627,1.4461191542040766,0.6308048632595449,-0.2577433604611569,0.8443745870078995,-0.21750165543658256,0.6535,0.72,4
05051,0.09841212368530328,0.6058149205190255,0.2618923508903707,-0.4484269340812633,-0.06015133427737821,0.1329316153757616,0.8661,0.713,3
05053,-0.17140699480966476,-0.20231702255907444,-0.19086391428997979,-0.5119881252879654,0.30943990237682134,-0.2613058142881255,0.1852,0.154,3
05055,0.5197057922498851,0.5688055372683719,0.5301923598861334,-0.0034985956343484077,0.756839820431905,0.7461898392973635,0.6917,0.7932,4
05057,0.8763903223475588,1.1904281872474338,0.9997173756287191,1.331286419706397,0.8151963314825679,0.04532329767267551,0.8998,0.748,5
05059,0.20850440442963372,0.7057065081378107,0.14451109695472414,-0.6391105077013697,0.6984833093812418,0.1329316153757616,0.6437,0.5278,4
05061,0.8634800455864717,1.2570225789932905,1.3853986385601287,0.06006259557235379,0.8249224166576785,0.7899939981489067,0.8797,0.8342,5
05063,0.47304343029925267,0.6379872111259766,1.0332548767531893,-0.03527919123769937,0.6401267983305786,0.08912745652421855,0.8241,0.7655,4
05065,0.7155178053062925,1.0431780879310038,1.3518611374356584,0.3460879560025136,0.4845094355288106,0.3519524096334766,0.671,0.8043,5
05067,0.6472704929973189,1.3349222686622193,1.251248634062247,0.028281999969002835,0.9708136942843363,-0.3489141319912115,0.7101,0.8667,5
05069,0.3991975939854654,0.9480673476926222,0.7314173666329563,-0.13062097804775252,0.44560509482836835,0.0015191388211324669,0.9096,0.7951,4
05071,0.7791451248722773,1.2349744357801353,0.9326423733797785,1.013480463672886,0.6693050538559102,0.04532329767267551,0.895,0.8769,5
05073,1.1210763787443443,1.500283342760884,1.3518611374356584,1.839775949360014,1.5252005492656353,-0.6117390851004696,0.8075,0.8622,5
05075,0.7052997173024298,1.2975754138317726,0.9829486250664843,0.4732103384159177,0.9902658646345572,-0.21750165543658256,0.7003,0.763,5
05077,1.6637864256580162,1.8885443953129526,4.219317483577877,0.3778685516058645,1.7002700824176247,0.1329316153757616,0.9714,0.958,5
05079,0.5871010372571552,0.909708078122796,0.19481734864142985,0.7274551032427264,1.23341799401232,-0.12989333773349648,0.5864,0.6058,5
05081,0.3265241079711746,0.8216279957967725,0.21158609920366497,-0.48020752968461433,0.7276615649065734,0.3519524096334766,0.4197,0.3643,4
05083,0.20078227026891593,0.5285339287463843,-0.0567139097920981,-0.28952395606450787,0.776291990782126,0.04532329767267551,0.5444,0.4967,4
05085,-0.20762290865354638,-0.27425471431832343,-0.64362017947033,-0.41664633847791227,0.2510833913261581,0.04532329767267551,0.4063,0.3684,2
05087,0.5341136419981273,0.6273568563624909,-0.023176408667627827,0.5685521252259711,1.1458832274363253,0.3519524096334766,0.5272,0.6096,5
05089,0.7396539712341494,1.0873868648839122,0.6308048632595449,0.28252676479581135,0.9513615239341151,0.7461898392973635,0.4588,0.6726,5
05091,0.6429413111188416,1.0751816427480583,1.737542400367068,0.028281999969002835,0.9416354387590047,-0.5679349262489265,0.9354,0.908,5
05093,0.5965303690333941,0.8663992253826694,1.1506361306888362,0.3778685516058645,1.0680745460354413,-0.4803266085458405,0.9335,0.9007,5
05095,0.7239694787028614,1.3913925130142804,1.0667923778776602,0.6956745076393752,1.1653353977865464,-0.6993474028035556,0.9341,0.9147,5
05097,0.5734394000874679,1.0712444743171377,1.3686298879978933,0.21896557358910915,0.776291990782126,-0.5679349262489265,0.5765,0.7455,5
05099,0.7901043952665965,0.7911430630887873,1.0164861261909546,0.2507461691924604,1.0583484608603306,0.8337981570004496,0.8527,0.7913,5
05101,0.4593708378043937,1.0667448532532284,0.2786611014526058,-0.09884038244440156,0.8735528425332311,0.17673577422730444,0.1985,0.4359,4
05103,0.3111714048040187,1.0508836890029485,0.7817236183196614,-0.48020752968461433,0.8151963314825679,-0.6117390851004696,0.7464,0.6767,4
